latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
43.24202,24.27561,338.2,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.8,3,D
43.24155,24.2673,340.3,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,298,4.6,D
43.24384,24.2673,342.4,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.6,6,D
43.2422,24.13767,345.4,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,298.9,3.3,D
43.26813,24.24011,344.9,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,295.5,3.3,D
43.27324,24.23958,331,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,298.2,3.3,D
43.48929,25.42958,346,0.37,0.58,2018-10-05,1200,N,VIIRS,n,1.0NRT,298.9,6,D
43.48907,25.4247,336.4,0.37,0.58,2018-10-05,1200,N,VIIRS,n,1.0NRT,297.7,4.6,D
43.48215,24.94046,367,0.35,0.57,2018-10-05,1200,N,VIIRS,h,1.0NRT,302.6,7.9,D
43.48238,24.94505,337.9,0.35,0.57,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.1,7.9,D
43.48746,24.93992,367,0.35,0.57,2018-10-05,1200,N,VIIRS,h,1.0NRT,301.9,7.9,D
43.48792,24.94911,345,0.35,0.57,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.5,7.4,D
43.48769,24.94454,336,0.35,0.57,2018-10-05,1200,N,VIIRS,n,1.0NRT,299.5,7.9,D
43.49022,25.42618,367,0.37,0.58,2018-10-05,1200,N,VIIRS,h,1.0NRT,299,5.4,D
43.48058,24.94167,345.2,0.35,0.57,2018-10-05,1200,N,VIIRS,n,1.0NRT,298,10.2,D
43.48589,24.94107,367,0.35,0.57,2018-10-05,1200,N,VIIRS,h,1.0NRT,308.9,10.2,D
43.48629,24.95026,330.1,0.35,0.57,2018-10-05,1200,N,VIIRS,n,1.0NRT,297.3,1.9,D
43.48609,24.94569,328.6,0.35,0.57,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.7,10.2,D
43.4916,24.94975,344.2,0.35,0.57,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.1,3.7,D
43.46934,24.27106,332.4,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,299.3,1.8,D
43.46913,24.267,335.3,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,295.4,1.8,D
43.45533,23.9119,346.2,0.63,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,301.1,15.9,D
43.4549,23.90392,331.2,0.63,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,299.7,6.2,D
43.49108,24.19493,336.3,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.2,2,D
43.64957,28.30227,343.3,0.52,0.67,2018-10-05,1200,N,VIIRS,n,1.0NRT,291.2,6.5,D
43.64945,28.29554,340.4,0.52,0.67,2018-10-05,1200,N,VIIRS,n,1.0NRT,288.6,6.5,D
43.45842,23.44523,337.1,0.59,0.53,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.3,7,D
43.55622,25.19143,367,0.36,0.58,2018-10-05,1200,N,VIIRS,h,1.0NRT,299.5,5.9,D
43.55599,25.18641,335.9,0.36,0.58,2018-10-05,1200,N,VIIRS,n,1.0NRT,297.4,7.7,D
43.5616,25.191,340.9,0.36,0.58,2018-10-05,1200,N,VIIRS,n,1.0NRT,297.9,5.9,D
43.52707,24.1952,353.6,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,302.4,4.7,D
43.49358,23.53393,328,0.6,0.53,2018-10-05,1200,N,VIIRS,n,1.0NRT,293.3,2.6,D
43.53918,24.22823,347.9,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,298.5,6.1,D
43.53894,24.2239,335.5,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.7,4.2,D
43.49852,23.53334,340.2,0.6,0.53,2018-10-05,1200,N,VIIRS,n,1.0NRT,295.8,8.8,D
43.53868,24.03814,343.5,0.32,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,299.7,2.7,D
43.49406,23.53259,332.8,0.6,0.53,2018-10-05,1200,N,VIIRS,n,1.0NRT,294.3,8.3,D
43.54087,24.22731,352.3,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,298.6,5.7,D
43.53633,24.03754,331,0.32,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,299.9,2.1,D
43.55622,24.22533,338,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.9,4.1,D
43.556,24.22107,347.1,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,301.7,4.8,D
43.56303,24.15779,329.5,0.32,0.55,2018-10-05,1200,N,VIIRS,l,1.0NRT,300.2,1.7,D
43.60516,24.2744,334,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.3,1.3,D
43.58071,23.4852,341,0.6,0.53,2018-10-05,1200,N,VIIRS,n,1.0NRT,299.8,9.4,D
43.58025,23.47766,327.9,0.6,0.53,2018-10-05,1200,N,VIIRS,l,1.0NRT,298.9,4.5,D
43.69621,25.21578,367,0.37,0.58,2018-10-05,1200,N,VIIRS,h,1.0NRT,296.2,4.5,D
43.61853,23.26239,346.8,0.58,0.52,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.1,12.2,D
43.61765,23.24754,345.7,0.58,0.52,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.4,19.1,D
43.65455,23.45397,339.9,0.6,0.53,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.3,10.2,D
43.69299,23.95128,338.9,0.63,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.5,10,D
43.69254,23.94321,343.6,0.63,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,299.4,14.1,D
43.71422,24.24961,367,0.33,0.55,2018-10-05,1200,N,VIIRS,h,1.0NRT,299.4,7.7,D
43.71444,24.25377,343.1,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.8,8.2,D
43.87456,27.94702,367,0.5,0.66,2018-10-05,1200,N,VIIRS,h,1.0NRT,296.8,14.6,D
43.87471,27.95368,355.2,0.5,0.66,2018-10-05,1200,N,VIIRS,n,1.0NRT,295.1,22,D
43.87442,27.94046,336.6,0.5,0.66,2018-10-05,1200,N,VIIRS,n,1.0NRT,289.1,14.6,D
43.7396,24.14747,367,0.32,0.55,2018-10-05,1200,N,VIIRS,h,1.0NRT,299.9,9,D
43.73983,24.15158,347,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,295.1,9.3,D
43.74699,24.18827,354.3,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.2,3.1,D
43.74677,24.18413,336,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,297.6,3.1,D
43.87302,27.94718,367,0.5,0.66,2018-10-05,1200,N,VIIRS,h,1.0NRT,298.6,17.7,D
43.87313,27.9539,336.2,0.5,0.66,2018-10-05,1200,N,VIIRS,n,1.0NRT,293.9,17.7,D
43.87291,27.94062,344.3,0.5,0.66,2018-10-05,1200,N,VIIRS,n,1.0NRT,293.6,11.9,D
43.74861,24.18537,350.5,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,298.5,6.8,D
43.74625,24.03705,338.4,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.8,4.2,D
43.75831,24.07274,345.3,0.32,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,299,2.2,D
43.90963,27.35115,338.7,0.47,0.64,2018-10-05,1200,N,VIIRS,n,1.0NRT,291.4,2.9,D
43.97048,27.88616,345.3,0.5,0.66,2018-10-05,1200,N,VIIRS,n,1.0NRT,288.1,9.1,D
43.97062,27.89265,367,0.5,0.66,2018-10-05,1200,N,VIIRS,l,1.0NRT,289,22.9,D
43.96449,27.16336,346.5,0.46,0.64,2018-10-05,1200,N,VIIRS,n,1.0NRT,298.6,7.8,D
43.96141,27.16149,352.4,0.46,0.64,2018-10-05,1200,N,VIIRS,n,1.0NRT,299,7.2,D
44.01434,27.13635,367,0.46,0.63,2018-10-05,1200,N,VIIRS,h,1.0NRT,298.4,17.6,D
42.06058,24.81413,299.4,0.38,0.36,2018-10-06,0018,N,VIIRS,n,1.0NRT,283.3,1,N
43.75264,24.32127,307.9,0.39,0.36,2018-10-06,0012,N,VIIRS,n,1.0NRT,277.2,0.9,N
43.73777,23.23945,302.1,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,278.8,1.1,N
43.73509,23.23359,297.9,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,278.3,0.5,N
43.68262,23.51191,298.4,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,279,0.5,N
43.61537,23.26771,307.3,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,277.7,1.2,N
43.5546,23.4306,330,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,280,2.6,N
43.55392,23.4355,301.6,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,279.5,0.8,N
43.55325,23.43355,329.1,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,280.4,1.8,N
43.55394,23.42864,306.3,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,278.9,1.8,N
43.2836,23.46447,296.6,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,280.5,0.7,N
43.08679,24.1716,299,0.39,0.36,2018-10-06,0012,N,VIIRS,n,1.0NRT,280.9,1,N
42.71627,24.17119,341.3,0.39,0.36,2018-10-06,0012,N,VIIRS,n,1.0NRT,285.1,7.1,N
42.71298,24.17027,305.9,0.39,0.36,2018-10-06,0012,N,VIIRS,n,1.0NRT,279,1.6,N
42.59068,23.10103,298.2,0.4,0.37,2018-10-06,0012,N,VIIRS,n,1.0NRT,278.7,0.4,N
43.58671,28.16735,367,0.44,0.62,2018-10-06,1000,N,VIIRS,h,1.0NRT,299,7.1,D
43.58825,28.17252,328.6,0.44,0.62,2018-10-06,1000,N,VIIRS,n,1.0NRT,295.3,7.1,D
43.58518,28.16221,332.3,0.44,0.62,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.5,4.9,D
43.67121,28.15303,334,0.44,0.62,2018-10-06,1000,N,VIIRS,n,1.0NRT,293.6,2.1,D
43.6031,27.90483,345.7,0.45,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,296,5,D
43.61972,27.93892,333.6,0.45,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.1,2,D
43.70225,27.91724,367,0.45,0.63,2018-10-06,1000,N,VIIRS,h,1.0NRT,296.2,8.3,D
43.70382,27.92253,341.7,0.45,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,297.7,9.9,D
43.70349,27.91989,367,0.45,0.63,2018-10-06,1000,N,VIIRS,h,1.0NRT,299.9,6.4,D
43.70191,27.91464,330.5,0.45,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,293.3,6.4,D
43.72,27.95357,349.5,0.44,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,293.4,5.9,D
43.71841,27.94831,334.8,0.44,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.1,5,D
43.56406,27.41936,337,0.47,0.64,2018-10-06,1000,N,VIIRS,n,1.0NRT,295.9,7.5,D
43.56232,27.4137,344,0.47,0.64,2018-10-06,1000,N,VIIRS,n,1.0NRT,295.9,6.2,D
43.61414,27.39074,337.7,0.47,0.64,2018-10-06,1000,N,VIIRS,n,1.0NRT,294.5,7.5,D
43.7058,27.6298,335.8,0.46,0.64,2018-10-06,1000,N,VIIRS,n,1.0NRT,295.7,3.1,D
43.7902,27.82704,354.6,0.45,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,297.7,5.7,D
43.70423,27.63074,331.7,0.46,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.3,4.5,D
43.7897,27.82721,343.1,0.45,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,297.3,4,D
43.79512,27.82406,337.7,0.45,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,293,2.6,D
43.9186,27.83091,327.5,0.44,0.63,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.4,2.7,D
43.77857,27.30645,367,0.47,0.64,2018-10-06,1000,N,VIIRS,h,1.0NRT,298.6,10.3,D
43.78833,27.08064,331.5,0.48,0.65,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.6,2.7,D
43.27452,25.3169,329.2,0.6,0.71,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.1,4,D
43.52112,25.29801,330.3,0.59,0.7,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.1,3.8,D
43.92096,26.52532,344.2,0.51,0.66,2018-10-06,1000,N,VIIRS,n,1.0NRT,295.9,6.4,D
43.91906,26.51923,345.1,0.51,0.66,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.8,6.4,D
43.52729,25.2948,330.1,0.59,0.7,2018-10-06,1000,N,VIIRS,n,1.0NRT,297.1,4.3,D
43.92486,26.51618,332.9,0.51,0.66,2018-10-06,1000,N,VIIRS,n,1.0NRT,296,6.4,D
43.923,26.51025,351.9,0.51,0.66,2018-10-06,1000,N,VIIRS,n,1.0NRT,297.7,9.7,D
43.9258,26.51686,330.2,0.51,0.66,2018-10-06,1000,N,VIIRS,n,1.0NRT,296.2,4.6,D
43.92391,26.51093,343.9,0.51,0.66,2018-10-06,1000,N,VIIRS,n,1.0NRT,297,4.6,D
43.5168,24.97715,329.3,0.61,0.71,2018-10-06,1000,N,VIIRS,n,1.0NRT,297.6,4.6,D
43.96647,26.19342,367,0.52,0.67,2018-10-06,1000,N,VIIRS,h,1.0NRT,300,29.1,D
43.96452,26.18721,367,0.52,0.67,2018-10-06,1000,N,VIIRS,h,1.0NRT,294.8,14.4,D
43.96425,26.1918,367,0.52,0.67,2018-10-06,1000,N,VIIRS,h,1.0NRT,298.8,9.8,D
43.98002,26.24108,328.6,0.52,0.67,2018-10-06,1000,N,VIIRS,n,1.0NRT,294.1,1.8,D
43.96623,26.19798,331.8,0.52,0.67,2018-10-06,1000,N,VIIRS,n,1.0NRT,293.8,18.5,D
43.96228,26.18563,333.7,0.52,0.67,2018-10-06,1000,N,VIIRS,n,1.0NRT,293.8,9.8,D
43.96999,26.1883,349.5,0.52,0.67,2018-10-06,1000,N,VIIRS,n,1.0NRT,294.4,9.8,D
43.26426,23.48716,328.3,0.72,0.76,2018-10-06,1000,N,VIIRS,n,1.0NRT,292.1,7,D
43.26848,23.48404,330.5,0.72,0.76,2018-10-06,1000,N,VIIRS,n,1.0NRT,289.9,3.4,D
43.65296,24.2816,344.6,0.65,0.73,2018-10-06,1000,N,VIIRS,n,1.0NRT,295,8.3,D
43.44573,23.65377,367,0.7,0.75,2018-10-06,1000,N,VIIRS,h,1.0NRT,294.5,15,D
43.65069,24.28702,325.3,0.65,0.73,2018-10-06,1000,N,VIIRS,l,1.0NRT,295.6,5.4,D
43.65439,24.27581,332.5,0.65,0.73,2018-10-06,1000,N,VIIRS,n,1.0NRT,295,5.4,D
43.44711,23.65818,354,0.7,0.75,2018-10-06,1000,N,VIIRS,n,1.0NRT,293.6,17.6,D
43.44424,23.65005,341.8,0.7,0.75,2018-10-06,1000,N,VIIRS,n,1.0NRT,292.9,10.6,D
43.81823,23.76612,325.9,0.67,0.74,2018-10-06,1000,N,VIIRS,n,1.0NRT,292.1,7.7,D
43.78004,23.45617,348.8,0.7,0.75,2018-10-06,1000,N,VIIRS,n,1.0NRT,292.1,7.7,D
43.73656,23.24287,326.9,0.71,0.75,2018-10-06,1000,N,VIIRS,n,1.0NRT,293.7,4.3,D
42.17716,24.88242,328.2,0.4,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,296.3,2.5,D
42.34046,24.91609,337.1,0.4,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.2,5.5,D
42.34455,24.91539,346.6,0.4,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,301.7,5.5,D
42.34409,24.91052,340.3,0.4,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,301.7,6.8,D
42.71517,24.1702,335.8,0.56,0.43,2018-10-06,1136,N,VIIRS,n,1.0NRT,302.2,5.4,D
42.71336,24.17088,337.7,0.56,0.43,2018-10-06,1136,N,VIIRS,n,1.0NRT,303.2,8.1,D
42.98454,24.62301,328.1,0.39,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,298.1,2.5,D
43.21176,25.7391,337.8,0.45,0.47,2018-10-06,1136,N,VIIRS,n,1.0NRT,296.8,3.7,D
43.44907,27.84106,340.2,0.57,0.52,2018-10-06,1136,N,VIIRS,n,1.0NRT,299.8,8.6,D
43.27417,25.31221,331.8,0.43,0.46,2018-10-06,1136,N,VIIRS,l,1.0NRT,303.2,3.7,D
43.32343,25.54001,327.2,0.44,0.46,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.4,2.9,D
43.16545,23.81119,334.2,0.55,0.42,2018-10-06,1136,N,VIIRS,n,1.0NRT,299.4,2.6,D
43.16936,23.8104,347.4,0.55,0.42,2018-10-06,1136,N,VIIRS,n,1.0NRT,304.8,10.8,D
43.17326,23.80954,338.6,0.55,0.42,2018-10-06,1136,N,VIIRS,n,1.0NRT,305.2,10.8,D
43.17259,23.80282,332.8,0.55,0.42,2018-10-06,1136,N,VIIRS,n,1.0NRT,303.1,10.7,D
43.18216,23.73941,336.9,0.54,0.42,2018-10-06,1136,N,VIIRS,n,1.0NRT,304.7,6.8,D
43.1867,23.74503,326.9,0.54,0.42,2018-10-06,1136,N,VIIRS,l,1.0NRT,298.5,4.8,D
43.54954,28.11856,344.2,0.59,0.53,2018-10-06,1136,N,VIIRS,n,1.0NRT,298.9,7.3,D
43.57392,28.19159,353.2,0.59,0.53,2018-10-06,1136,N,VIIRS,n,1.0NRT,299,9.2,D
43.5461,28.11951,339.8,0.59,0.53,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.5,3.8,D
43.57497,28.19206,350.9,0.59,0.53,2018-10-06,1136,N,VIIRS,n,1.0NRT,298.3,9.6,D
43.36814,25.2208,339,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,301.8,7.7,D
43.57522,27.7127,340.7,0.56,0.52,2018-10-06,1136,N,VIIRS,n,1.0NRT,301.4,4.5,D
43.56436,27.54371,341.1,0.55,0.51,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.2,6.5,D
43.5639,27.53663,344.2,0.55,0.51,2018-10-06,1136,N,VIIRS,n,1.0NRT,298.8,6.5,D
43.56345,27.52975,332.1,0.55,0.51,2018-10-06,1136,N,VIIRS,n,1.0NRT,297.1,5.7,D
43.58002,27.71219,331.7,0.56,0.52,2018-10-06,1136,N,VIIRS,n,1.0NRT,299.3,4.5,D
43.56912,27.54321,340,0.55,0.51,2018-10-06,1136,N,VIIRS,n,1.0NRT,299.8,6.5,D
43.56093,27.41884,332.4,0.54,0.51,2018-10-06,1136,N,VIIRS,n,1.0NRT,300,5.2,D
43.62875,28.2631,334,0.6,0.53,2018-10-06,1136,N,VIIRS,n,1.0NRT,296.6,6.7,D
43.60679,27.90478,356.4,0.58,0.52,2018-10-06,1136,N,VIIRS,n,1.0NRT,301.4,14.6,D
43.36135,24.35702,341.2,0.39,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,304,2.2,D
43.66943,28.19762,339.4,0.6,0.53,2018-10-06,1136,N,VIIRS,n,1.0NRT,296.7,4.4,D
43.44576,25.18178,345.6,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,303.3,4.7,D
43.44528,25.17639,330.8,0.42,0.45,2018-10-06,1136,N,VIIRS,l,1.0NRT,302.9,4.7,D
43.44434,25.16576,342.7,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,303,5.8,D
43.64338,27.64785,330.1,0.56,0.51,2018-10-06,1136,N,VIIRS,n,1.0NRT,299.2,3,D
43.44902,25.17051,339.8,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,301.6,5.8,D
43.35031,24.11688,338.1,0.57,0.43,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.4,3.4,D
43.4455,25.17917,353.2,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,304.1,6.9,D
43.44461,25.16849,341.5,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,302.6,5.7,D
43.35175,24.11584,335.5,0.57,0.43,2018-10-06,1136,N,VIIRS,n,1.0NRT,301.2,7,D
43.44926,25.17324,337.4,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,304.1,7,D
43.45348,25.17272,347.6,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,304.3,7,D
43.45768,25.17205,344.4,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,307,11,D
43.45723,25.1667,340.1,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.8,11,D
43.46187,25.17134,367,0.42,0.45,2018-10-06,1136,N,VIIRS,h,1.0NRT,304.2,11,D
43.64291,27.64702,328.5,0.56,0.51,2018-10-06,1136,N,VIIRS,n,1.0NRT,299.4,3.6,D
43.46233,25.17676,343.6,0.42,0.45,2018-10-06,1136,N,VIIRS,n,1.0NRT,303.7,10.2,D
43.70506,27.94481,339.7,0.58,0.52,2018-10-06,1136,N,VIIRS,n,1.0NRT,299.2,6.7,D
43.51904,25.29116,341.2,0.43,0.46,2018-10-06,1136,N,VIIRS,n,1.0NRT,303.2,4.5,D
43.5242,25.30131,331.7,0.43,0.46,2018-10-06,1136,N,VIIRS,l,1.0NRT,304,6.8,D
43.52373,25.29585,345.6,0.43,0.46,2018-10-06,1136,N,VIIRS,n,1.0NRT,305.2,6.8,D
43.70467,27.63284,327.8,0.56,0.51,2018-10-06,1136,N,VIIRS,l,1.0NRT,299.6,5,D
43.41704,23.95453,346,0.56,0.43,2018-10-06,1136,N,VIIRS,n,1.0NRT,298.5,12.8,D
43.4685,24.27364,333.7,0.38,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,304.8,2.4,D
43.42791,23.63092,347.3,0.54,0.42,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.6,14.3,D
43.44223,23.65553,334.1,0.54,0.42,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.9,6.3,D
43.52521,24.44582,328,0.39,0.44,2018-10-06,1136,N,VIIRS,l,1.0NRT,302,3.2,D
43.45581,23.43551,326.4,0.53,0.42,2018-10-06,1136,N,VIIRS,l,1.0NRT,299,3.4,D
43.82188,27.82048,338,0.57,0.52,2018-10-06,1136,N,VIIRS,n,1.0NRT,301,6.4,D
43.56451,24.51423,341.9,0.39,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,305.4,2,D
43.49194,23.71572,335.7,0.55,0.42,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.5,4,D
43.46006,23.36173,326.3,0.53,0.42,2018-10-06,1136,N,VIIRS,l,1.0NRT,297.2,5,D
43.59601,24.63074,347.8,0.4,0.44,2018-10-06,1136,N,VIIRS,n,1.0NRT,302.9,12.1,D
43.54372,24.03723,328.3,0.56,0.43,2018-10-06,1136,N,VIIRS,l,1.0NRT,302.1,0.9,D
43.45924,23.12972,327.5,0.51,0.41,2018-10-06,1136,N,VIIRS,n,1.0NRT,296.6,2.4,D
43.5688,24.16978,336.5,0.57,0.43,2018-10-06,1136,N,VIIRS,n,1.0NRT,303.9,36.3,D
43.46305,23.12902,325.4,0.51,0.41,2018-10-06,1136,N,VIIRS,l,1.0NRT,296.7,2.4,D
43.57211,24.16191,334.3,0.57,0.43,2018-10-06,1136,N,VIIRS,n,1.0NRT,300.2,5.3,D
43.5697,24.16893,337.4,0.57,0.43,2018-10-06,1142,N,VIIRS,n,1.0NRT,302.2,68.3,D
43.57304,24.16106,333,0.57,0.43,2018-10-06,1142,N,VIIRS,n,1.0NRT,300.5,3.4,D
43.61526,24.30914,343.5,0.39,0.44,2018-10-06,1142,N,VIIRS,n,1.0NRT,300.3,3.2,D
43.61929,24.30848,335.3,0.39,0.44,2018-10-06,1142,N,VIIRS,n,1.0NRT,302.7,2.3,D
43.55233,23.56676,342,0.54,0.42,2018-10-06,1142,N,VIIRS,n,1.0NRT,300.4,11.5,D
43.55166,23.56001,344.3,0.54,0.42,2018-10-06,1142,N,VIIRS,n,1.0NRT,301.5,11.5,D
43.65371,24.28223,367,0.39,0.44,2018-10-06,1142,N,VIIRS,h,1.0NRT,304.2,9.9,D
43.65417,24.28712,340.9,0.39,0.44,2018-10-06,1142,N,VIIRS,n,1.0NRT,302.2,5.9,D
43.94966,27.82074,338.4,0.57,0.52,2018-10-06,1142,N,VIIRS,n,1.0NRT,300.2,4.9,D
43.61361,23.27065,332.5,0.52,0.42,2018-10-06,1142,N,VIIRS,n,1.0NRT,302,2.7,D
43.61744,23.26991,332.2,0.52,0.42,2018-10-06,1142,N,VIIRS,n,1.0NRT,301.5,3.6,D
43.95103,27.22416,334.5,0.54,0.51,2018-10-06,1142,N,VIIRS,n,1.0NRT,299.4,6.4,D
43.95058,27.21734,339.9,0.54,0.51,2018-10-06,1142,N,VIIRS,n,1.0NRT,299.6,6.2,D
43.6936,23.92368,335.6,0.56,0.43,2018-10-06,1142,N,VIIRS,n,1.0NRT,300.4,4.5,D
43.6283,23.26114,333.5,0.52,0.42,2018-10-06,1142,N,VIIRS,n,1.0NRT,301.5,2.4,D
43.61699,23.1504,328.1,0.52,0.41,2018-10-06,1142,N,VIIRS,n,1.0NRT,296.7,2,D
43.69757,23.923,343.6,0.56,0.43,2018-10-06,1142,N,VIIRS,n,1.0NRT,300.6,11.2,D
43.92106,26.5234,334.1,0.5,0.49,2018-10-06,1142,N,VIIRS,n,1.0NRT,300.7,5.9,D
43.92061,26.51713,354.9,0.5,0.49,2018-10-06,1142,N,VIIRS,n,1.0NRT,302.7,5.9,D
43.92512,26.5163,352.1,0.5,0.49,2018-10-06,1142,N,VIIRS,n,1.0NRT,303.6,11.7,D
43.91696,26.22519,341.8,0.48,0.48,2018-10-06,1142,N,VIIRS,n,1.0NRT,301.3,5.5,D
43.98828,27.07714,345.4,0.53,0.5,2018-10-06,1142,N,VIIRS,n,1.0NRT,297.9,8.7,D
43.73511,23.85355,346.4,0.56,0.43,2018-10-06,1142,N,VIIRS,n,1.0NRT,303.1,32,D
43.72923,23.20057,326.8,0.52,0.42,2018-10-06,1142,N,VIIRS,l,1.0NRT,298.6,6.3,D
44.01414,26.16722,333,0.48,0.48,2018-10-06,1142,N,VIIRS,n,1.0NRT,298.5,6.6,D
43.81423,23.77469,338.1,0.55,0.43,2018-10-06,1142,N,VIIRS,n,1.0NRT,303.6,5.3,D
43.81355,23.76777,352.7,0.55,0.43,2018-10-06,1142,N,VIIRS,n,1.0NRT,302.7,16,D
43.81885,23.78091,328.9,0.55,0.43,2018-10-06,1142,N,VIIRS,l,1.0NRT,300,5.3,D
43.82347,23.78713,333.5,0.55,0.43,2018-10-06,1142,N,VIIRS,n,1.0NRT,301.5,7,D
44.16832,22.76159,307.2,0.41,0.45,2018-10-06,2354,N,VIIRS,n,1.0NRT,278.2,1.1,N
44.16419,22.66474,301.6,0.42,0.45,2018-10-06,2354,N,VIIRS,n,1.0NRT,277.5,0.9,N
43.68887,23.54791,303.2,0.57,0.43,2018-10-06,2354,N,VIIRS,n,1.0NRT,278.8,1.4,N
