latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp
43.49976,25.22916,354.7,0.43,0.46,2017-11-02,1039,N,VIIRS,n,1,289.9,6.2
43.49252,25.21067,331,0.42,0.38,2017-11-05,1123,N,VIIRS,n,1,292.4,6.8
43.5896,25.14785,330.5,0.48,0.4,2017-11-12,1051,N,VIIRS,n,1,283.1,2.6
43.70625,25.114,340.8,0.38,0.36,2018-01-30,1109,N,VIIRS,n,1,286.2,5.3
43.69786,25.0152,367,0.74,0.76,2018-03-31,1225,N,VIIRS,l,1,286.2,15.9
43.67419,25.12491,345.5,0.43,0.38,2018-04-10,1057,N,VIIRS,n,1,299.4,2.1
43.46307,25.05812,347.6,0.36,0.57,2018-04-12,1200,N,VIIRS,n,1,298.3,3.1
43.5525,25.12104,347.6,0.38,0.36,2018-08-10,1110,N,VIIRS,n,1,304.2,4.7
43.55651,25.12479,334,0.38,0.36,2018-08-10,1110,N,VIIRS,l,1,304.7,4.7
43.55577,25.12008,347.5,0.38,0.36,2018-08-10,1110,N,VIIRS,n,1,307.7,4.7
43.55831,25.1144,337.7,0.38,0.36,2018-08-10,1110,N,VIIRS,n,1,304.4,7.5
43.63412,25.09182,333.1,0.43,0.38,2018-08-16,1057,N,VIIRS,l,1,307.1,1.5
43.69952,25.11301,337.3,0.51,0.66,2018-08-24,1007,N,VIIRS,n,1,297.8,11.3
43.70521,25.10963,367,0.51,0.66,2018-08-24,1007,N,VIIRS,h,1,295.1,11.3
43.70333,25.10365,367,0.51,0.66,2018-08-24,1007,N,VIIRS,h,1,295.5,14.5
43.44728,24.98952,340.8,0.39,0.36,2018-08-26,1110,N,VIIRS,n,1,303,2.5
43.2333,24.87075,337.9,0.4,0.45,2012-10-05,1139,N,VIIRS,n,1,301.9,5.5
43.30642,24.95184,298.3,0.54,0.51,2012-10-06,2337,N,VIIRS,n,1,283.6,0.9
43.30215,24.94444,306.7,0.54,0.51,2012-10-06,2337,N,VIIRS,n,1,284.6,1.7
43.30436,24.95145,297.1,0.48,0.65,2012-10-07,0117,N,VIIRS,n,1,282.5,0.6
43.29881,24.94814,302.5,0.48,0.65,2012-10-07,0117,N,VIIRS,n,1,283.8,1.1
43.29772,24.94165,338.5,0.4,0.37,2012-10-07,1101,N,VIIRS,n,1,307.3,2.8
43.30523,24.94439,332.5,0.4,0.37,2012-10-07,1101,N,VIIRS,n,1,307.4,2.3
43.33702,24.86437,334.5,0.39,0.44,2012-10-08,1042,N,VIIRS,n,1,292.8,2.7
43.32289,24.95018,340.3,0.42,0.61,2012-10-09,1204,N,VIIRS,n,1,295,4.7
43.62666,24.83241,298.6,0.46,0.47,2012-10-11,2343,N,VIIRS,n,1,278,0.8
43.2992,24.91712,367,0.46,0.47,2012-10-19,1036,N,VIIRS,h,1,303.5,10.2
43.29591,24.91616,344.9,0.46,0.47,2012-10-19,1036,N,VIIRS,n,1,299.6,6.6
43.30136,24.91973,344.6,0.46,0.47,2012-10-19,1036,N,VIIRS,n,1,302.4,7.4
43.30148,24.91884,340.1,0.38,0.59,2012-10-20,1017,N,VIIRS,n,1,296.9,4.5
43.30659,24.91609,350.7,0.38,0.59,2012-10-20,1017,N,VIIRS,n,1,293.8,5.4
43.29926,24.91374,336.3,0.35,0.57,2012-10-20,1158,N,VIIRS,n,1,298.1,3.2
43.30455,24.91343,332.1,0.35,0.57,2012-10-20,1158,N,VIIRS,n,1,295.7,3.2
43.38905,24.87216,344.2,0.49,0.48,2012-10-26,1145,N,VIIRS,n,1,296.6,5
43.39354,24.87158,325.7,0.49,0.48,2012-10-26,1145,N,VIIRS,n,1,294,5
43.66402,24.9369,330.7,0.38,0.36,2013-03-05,1108,N,VIIRS,n,1,291.8,2.1
43.41095,24.85348,331.8,0.53,0.42,2013-03-09,1133,N,VIIRS,n,1,294.8,2.3
43.26947,24.90899,341.7,0.45,0.47,2013-04-29,1038,N,VIIRS,n,1,302.9,3.4
43.2763,24.8669,338.5,0.4,0.37,2013-05-03,1103,N,VIIRS,l,1,310.2,12.8
43.59517,24.87806,330.2,0.51,0.66,2013-05-06,1007,N,VIIRS,n,1,295.2,1.9
43.59498,24.87889,331.8,0.51,0.66,2013-05-06,1007,N,VIIRS,n,1,295.1,4.2
43.67483,24.97417,330.6,0.4,0.37,2013-08-07,1103,N,VIIRS,l,1,303.5,2.3
43.48331,24.9493,298,0.4,0.37,2013-09-17,0011,N,VIIRS,n,1,282.3,0.4
43.47541,24.90663,297.8,0.4,0.37,2013-09-17,0011,N,VIIRS,n,1,284.2,0.8
43.68301,24.86667,334.1,0.4,0.37,2013-09-24,1104,N,VIIRS,n,1,298.1,4.5
43.06323,24.87695,334.8,0.32,0.55,2013-09-26,1027,N,VIIRS,n,1,295.5,1.6
43.06514,24.8638,367,0.32,0.55,2013-09-26,1027,N,VIIRS,h,1,299.1,8.6
43.05934,24.88262,342.2,0.43,0.62,2013-09-26,1207,N,VIIRS,n,1,297.5,4.1
43.2532,24.9595,355.7,0.43,0.62,2013-09-26,1207,N,VIIRS,n,1,304.4,8.1
43.2621,24.9244,355.9,0.38,0.36,2013-09-29,1110,N,VIIRS,n,1,300.3,15.6
43.35054,24.9678,367,0.62,0.72,2013-10-06,1220,N,VIIRS,h,1,295.8,15.1
43.35052,24.95972,353.5,0.62,0.72,2013-10-06,1220,N,VIIRS,n,1,293.3,15.1
43.29497,24.82962,349.1,0.4,0.37,2013-10-10,1104,N,VIIRS,n,1,313,45.6
43.40524,24.92553,331.9,0.44,0.38,2013-10-21,1058,N,VIIRS,n,1,296.6,1.8
43.46157,24.9339,341,0.45,0.47,2013-10-22,1039,N,VIIRS,n,1,296,12.6
43.26875,24.92431,328.1,0.4,0.37,2013-10-26,1104,N,VIIRS,n,1,293.4,3.7
43.34964,24.96885,350.4,0.53,0.42,2013-11-04,1136,N,VIIRS,n,1,292.7,13.7
43.3912,24.97267,325.3,0.37,0.58,2013-11-08,1021,N,VIIRS,n,1,291.7,2
43.30765,24.84652,337.3,0.35,0.57,2014-01-11,1203,N,VIIRS,n,1,288.9,9.7
43.11372,24.85215,322.9,0.49,0.4,2014-01-13,0001,N,VIIRS,n,1,275.3,2.7
43.06769,24.90961,346.6,0.41,0.37,2014-01-13,1125,N,VIIRS,n,1,291.2,18.6
43.27831,24.84389,325.2,0.41,0.37,2014-01-13,1125,N,VIIRS,n,1,285.4,3.2
43.27764,24.83878,338.6,0.41,0.37,2014-01-13,1125,N,VIIRS,n,1,288.1,3.2
42.81483,24.88494,327.9,0.41,0.37,2014-01-14,1106,N,VIIRS,n,1,282.5,2.5
42.9171,24.92404,340.1,0.39,0.44,2014-02-16,1048,N,VIIRS,n,1,294.6,4.1
43.1139,24.82824,336.5,0.32,0.55,2014-02-17,1029,N,VIIRS,n,1,292.9,3.2
43.3967,24.9343,327.2,0.41,0.37,2014-03-18,1126,N,VIIRS,n,1,295,1
42.79576,24.8967,300.1,0.5,0.65,2014-03-19,0123,N,VIIRS,n,1,279.6,1.2
42.80932,24.90377,342.1,0.45,0.39,2014-03-23,1132,N,VIIRS,n,1,297.5,5.4
42.84544,24.8372,331.2,0.45,0.39,2014-03-23,1132,N,VIIRS,n,1,293.6,3.4
43.64143,24.86302,335.3,0.46,0.39,2014-03-23,1133,N,VIIRS,n,1,300.5,3.5
43.64158,24.86099,336.3,0.46,0.39,2014-03-23,1133,N,VIIRS,n,1,300.8,3.2
43.68938,24.92836,335.7,0.42,0.37,2014-07-08,1129,N,VIIRS,n,1,297.6,2.5
43.48045,24.94217,336.3,0.39,0.36,2014-07-19,1123,N,VIIRS,n,1,298.1,4.7
43.46633,24.84851,344.8,0.46,0.39,2014-08-14,1136,N,VIIRS,n,1,310.3,6.7
43.65092,24.91254,336.5,0.53,0.42,2014-08-19,1143,N,VIIRS,n,1,309.1,3.7
43.65479,24.91184,334.9,0.53,0.42,2014-08-19,1143,N,VIIRS,n,1,305.5,3.7
43.6901,24.925,336.7,0.38,0.36,2014-08-31,1118,N,VIIRS,n,1,301.5,3.6
43.68933,24.93695,334.5,0.49,0.4,2014-09-01,1059,N,VIIRS,n,1,302.7,3.8
43.40287,24.95381,325.2,0.6,0.53,2014-10-05,1202,N,VIIRS,n,1,291.3,4.1
43.45293,24.92212,338.2,0.42,0.45,2014-10-11,1150,N,VIIRS,n,1,298.2,4.7
43.44139,24.89309,340.3,0.4,0.37,2014-10-13,1112,N,VIIRS,n,1,298.5,4.6
43.41508,24.94978,327.3,0.52,0.66,2014-10-20,1221,N,VIIRS,n,1,293.4,4.9
43.44496,24.89774,330.1,0.72,0.76,2014-10-22,1003,N,VIIRS,n,1,292.1,6.5
43.41284,24.89755,336.3,0.53,0.42,2014-10-22,1143,N,VIIRS,n,1,300,5.9
43.56671,24.92056,338.8,0.59,0.53,2014-12-24,1201,N,VIIRS,n,1,289.2,16
43.56881,24.92732,327.8,0.59,0.53,2014-12-24,1201,N,VIIRS,n,1,287.7,8.5
43.21357,24.92122,337.8,0.46,0.47,2015-03-02,1044,N,VIIRS,n,1,287.9,4.3
43.12212,24.83714,332.9,0.45,0.39,2015-03-26,1134,N,VIIRS,n,1,296.9,3
43.67752,24.89884,339,0.39,0.36,2015-04-12,1115,N,VIIRS,n,1,300.3,2.5
43.2578,24.95372,351.2,0.44,0.38,2015-07-23,1101,N,VIIRS,n,1,317.2,23.8
43.37009,24.84448,338.5,0.41,0.45,2015-07-26,1145,N,VIIRS,n,1,307,2.1
43.33715,24.86232,333.4,0.41,0.37,2015-07-27,1126,N,VIIRS,l,1,307.1,2
43.31047,24.94906,349.6,0.39,0.36,2015-08-07,1120,N,VIIRS,n,1,305.5,6.3
43.31182,24.94543,333.5,0.39,0.36,2015-08-07,1120,N,VIIRS,l,1,306.6,3.2
43.3158,24.94931,338,0.39,0.36,2015-08-07,1120,N,VIIRS,l,1,308.1,3.2
43.47516,24.88453,348.6,0.45,0.47,2015-08-09,1042,N,VIIRS,n,1,306.8,6.1
43.23109,24.91805,303.7,0.39,0.59,2015-09-03,2330,N,VIIRS,n,1,291.5,0.8
